지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
광주 동구,324115,서석동,2018062715,,,,,19,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018062716,,,,,,15,광주 동구 서남로 1
광주 동구,324115,서석동,2018062717,0.002,0.5,0.044,0.009,,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018062718,0.002,0.5,0.043,0.01,14,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018062719,0.002,0.5,0.038,0.012,15,9,광주 동구 서남로 1
광주 동구,324115,서석동,2018062720,0.002,0.5,0.03,0.014,11,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018062721,0.002,0.5,0.031,0.012,17,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018062722,0.002,0.5,0.022,0.015,18,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018062723,0.002,0.5,0.021,0.014,12,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018062724,0.002,0.4,0.031,0.006,19,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018062801,0.002,0.4,0.033,0.004,14,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018062802,0.002,0.4,0.027,0.006,19,7,광주 동구 서남로 1
광주 동구,324115,서석동,2018062803,0.002,0.4,0.028,0.004,15,7,광주 동구 서남로 1
광주 동구,324115,서석동,2018062804,0.002,0.4,0.034,0.003,19,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018062805,0.002,0.4,0.032,0.003,16,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018062806,0.002,0.4,0.047,0.003,11,9,광주 동구 서남로 1
광주 동구,324115,서석동,2018062807,0.002,0.4,0.045,0.01,7,7,광주 동구 서남로 1
광주 동구,324115,서석동,2018062808,0.002,0.4,0.042,0.011,9,7,광주 동구 서남로 1
광주 동구,324115,서석동,2018062809,0.002,0.6,0.036,0.019,11,5,광주 동구 서남로 1
광주 동구,324115,서석동,2018062810,0.002,0.5,0.035,0.023,11,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018062811,0.002,0.4,0.041,0.017,10,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018062812,0.002,0.5,0.039,0.017,14,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018062813,0.002,0.4,0.046,0.011,17,7,광주 동구 서남로 1
광주 동구,324115,서석동,2018062814,0.002,0.4,0.044,0.01,9,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018062815,0.002,0.4,0.039,0.012,13,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018062816,0.002,0.4,0.036,0.013,11,6,광주 동구 서남로 1
광주 동구,324115,서석동,2018062817,0.002,0.4,0.037,0.01,11,6,광주 동구 서남로 1
광주 동구,324115,서석동,2018062818,0.002,0.5,0.034,0.015,19,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018062819,0.002,0.5,0.032,0.016,16,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018062820,0.002,0.4,0.03,0.013,17,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018062821,0.002,0.4,0.027,0.013,17,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018062822,0.002,0.4,0.031,0.011,13,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018062823,0.002,0.4,0.033,0.009,13,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018062824,0.002,0.4,0.04,0.005,14,6,광주 동구 서남로 1
광주 동구,324115,서석동,2018062901,0.002,0.4,0.039,0.004,11,7,광주 동구 서남로 1
광주 동구,324115,서석동,2018062902,0.002,0.4,0.03,0.005,11,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018062903,0.002,0.4,0.03,0.003,20,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018062904,0.002,0.4,0.024,0.003,20,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018062905,0.002,0.4,0.022,0.004,22,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018062906,0.002,0.4,0.017,0.007,20,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018062907,0.002,0.4,0.013,0.009,19,9,광주 동구 서남로 1
광주 동구,324115,서석동,2018062908,0.002,0.4,0.017,0.014,18,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018062909,0.002,0.4,0.03,0.011,21,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018062910,0.002,0.5,0.034,0.01,20,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018062911,0.002,0.4,0.038,0.008,16,9,광주 동구 서남로 1
광주 동구,324115,서석동,2018062912,0.002,0.4,0.038,0.008,18,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018062913,0.002,0.4,0.038,0.006,16,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018062914,0.002,0.4,0.039,0.005,17,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018062915,0.002,0.4,0.042,0.004,16,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018062916,0.002,0.4,0.04,0.008,15,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018062917,0.002,0.4,0.039,0.009,23,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018062918,0.002,0.5,0.039,0.012,22,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018062919,0.002,0.5,0.04,0.012,23,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018062920,0.002,0.5,0.034,0.012,24,16,광주 동구 서남로 1
광주 동구,324115,서석동,2018062921,0.002,0.5,0.028,0.012,22,18,광주 동구 서남로 1
광주 동구,324115,서석동,2018062922,0.002,0.4,0.031,0.007,21,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018062923,0.002,0.4,0.035,0.006,24,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018062924,0.002,0.4,0.038,0.004,24,17,광주 동구 서남로 1
광주 동구,324115,서석동,2018063001,0.002,0.4,0.043,0.003,21,15,광주 동구 서남로 1
광주 동구,324115,서석동,2018063002,0.002,0.4,0.044,0.002,20,18,광주 동구 서남로 1
광주 동구,324115,서석동,2018063003,0.002,0.4,0.043,0.002,18,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018063004,0.002,0.3,0.047,0.002,16,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018063005,0.002,0.3,0.045,0.002,17,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018063006,0.002,0.3,0.043,0.002,21,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018063007,0.002,0.4,0.026,0.013,22,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018063008,0.002,0.4,0.019,0.019,22,15,광주 동구 서남로 1
광주 동구,324115,서석동,2018063009,0.002,0.4,0.02,0.018,26,17,광주 동구 서남로 1
광주 동구,324115,서석동,2018063010,0.002,0.4,0.028,0.013,29,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018063011,0.003,0.4,0.032,0.008,30,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018063012,0.002,0.3,0.027,0.005,23,21,광주 동구 서남로 1
광주 동구,324115,서석동,2018063013,0.002,0.4,0.02,0.011,15,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018063014,0.002,0.5,0.016,0.014,10,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018063015,0.002,0.5,0.015,0.017,15,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018063016,0.002,0.4,0.021,0.011,16,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018063017,0.002,0.4,0.027,0.008,13,7,광주 동구 서남로 1
광주 동구,324115,서석동,2018063018,0.002,0.5,0.02,0.015,13,6,광주 동구 서남로 1
광주 동구,324115,서석동,2018063019,0.002,0.6,0.017,0.021,16,6,광주 동구 서남로 1
광주 동구,324115,서석동,2018063020,0.002,0.5,0.014,0.021,16,7,광주 동구 서남로 1
광주 동구,324115,서석동,2018063021,0.002,0.5,0.017,0.017,14,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018063022,0.002,0.5,0.017,0.02,18,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018063023,0.002,0.5,0.021,0.018,20,7,광주 동구 서남로 1
광주 동구,324115,서석동,2018063024,0.002,0.5,0.022,0.017,10,9,광주 동구 서남로 1
지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
광주 동구,324115,서석동,2018070101,0.002,0.4,0.028,0.01,19,9,광주 동구 서남로 1
광주 동구,324115,서석동,2018070102,0.002,0.5,0.029,0.008,10,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070103,0.003,0.6,0.029,0.007,17,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018070104,0.002,0.6,0.027,0.007,19,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018070105,0.002,0.5,0.029,0.004,14,14,광주 동구 서남로 1
광주 동구,324115,서석동,2018070106,0.002,0.4,0.026,0.006,11,5,광주 동구 서남로 1
광주 동구,324115,서석동,2018070107,0.002,0.4,0.016,0.011,10,5,광주 동구 서남로 1
광주 동구,324115,서석동,2018070108,0.002,0.4,0.014,0.006,10,7,광주 동구 서남로 1
광주 동구,324115,서석동,2018070109,0.002,0.3,0.011,0.002,7,7,광주 동구 서남로 1
광주 동구,324115,서석동,2018070110,0.002,0.3,0.009,0.002,11,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070111,0.002,0.3,0.01,0.002,18,9,광주 동구 서남로 1
광주 동구,324115,서석동,2018070112,0.002,0.3,0.012,0.001,19,9,광주 동구 서남로 1
광주 동구,324115,서석동,2018070113,0.002,0.3,0.013,0.002,17,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070114,0.002,0.3,0.011,0.003,14,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070115,0.002,0.3,0.012,0.002,18,15,광주 동구 서남로 1
광주 동구,324115,서석동,2018070116,0.002,0.3,0.014,0.001,23,17,광주 동구 서남로 1
광주 동구,324115,서석동,2018070117,0.003,0.3,0.015,0.001,26,19,광주 동구 서남로 1
광주 동구,324115,서석동,2018070118,0.002,0.3,0.014,0.002,27,19,광주 동구 서남로 1
광주 동구,324115,서석동,2018070119,0.002,0.3,0.014,0.002,29,18,광주 동구 서남로 1
광주 동구,324115,서석동,2018070120,0.002,0.3,0.012,0.005,27,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018070121,0.002,0.3,0.013,0.004,25,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018070122,0.003,0.3,0.013,0.003,25,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018070123,0.003,0.3,0.013,0.003,20,17,광주 동구 서남로 1
광주 동구,324115,서석동,2018070124,0.002,0.3,0.015,0.002,18,16,광주 동구 서남로 1
광주 동구,324115,서석동,2018070201,0.003,0.3,0.015,0.001,19,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070202,0.002,0.3,0.015,0.001,19,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018070203,0.002,0.3,0.014,0.001,19,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070204,0.002,0.3,0.013,0.001,21,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018070205,0.002,0.3,0.018,0.002,20,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070206,0.002,0.3,0.032,0.003,20,15,광주 동구 서남로 1
광주 동구,324115,서석동,2018070207,0.002,0.3,0.019,0.009,11,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070208,0.002,0.4,0.02,0.018,10,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018070209,0.002,0.5,0.005,0.027,11,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018070210,0.002,0.5,0.006,0.023,20,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070211,0.002,0.4,0.009,0.011,21,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070212,0.002,0.3,0.013,0.005,18,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070213,0.002,0.3,0.014,0.004,22,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018070214,0.003,0.3,0.017,0.002,19,15,광주 동구 서남로 1
광주 동구,324115,서석동,2018070215,0.003,0.3,0.017,0.003,24,17,광주 동구 서남로 1
광주 동구,324115,서석동,2018070216,0.003,0.3,0.016,0.003,25,17,광주 동구 서남로 1
광주 동구,324115,서석동,2018070217,0.002,0.3,0.016,0.003,18,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018070218,0.002,0.3,0.015,0.003,16,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070219,0.002,0.3,0.015,0.004,18,14,광주 동구 서남로 1
광주 동구,324115,서석동,2018070220,0.003,0.3,0.014,0.004,17,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070221,0.003,0.3,0.013,0.006,23,18,광주 동구 서남로 1
광주 동구,324115,서석동,2018070222,0.003,0.3,0.012,0.008,24,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018070223,0.004,0.3,0.014,0.008,21,16,광주 동구 서남로 1
광주 동구,324115,서석동,2018070224,0.004,0.4,0.011,0.009,21,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018070301,0.003,0.4,0.01,0.008,20,15,광주 동구 서남로 1
광주 동구,324115,서석동,2018070302,0.003,0.4,0.014,0.006,19,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018070303,0.003,0.3,0.016,0.003,22,15,광주 동구 서남로 1
광주 동구,324115,서석동,2018070304,0.003,0.3,0.016,0.001,23,14,광주 동구 서남로 1
광주 동구,324115,서석동,2018070305,0.003,0.3,0.014,0.002,16,14,광주 동구 서남로 1
광주 동구,324115,서석동,2018070306,0.003,0.3,0.012,0.002,17,14,광주 동구 서남로 1
광주 동구,324115,서석동,2018070307,0.003,0.3,0.011,0.003,20,14,광주 동구 서남로 1
광주 동구,324115,서석동,2018070308,0.002,0.3,0.011,0.004,20,16,광주 동구 서남로 1
광주 동구,324115,서석동,2018070309,0.002,0.3,0.011,0.004,15,15,광주 동구 서남로 1
광주 동구,324115,서석동,2018070310,0.002,0.3,0.01,0.006,18,15,광주 동구 서남로 1
광주 동구,324115,서석동,2018070311,0.002,0.3,0.012,0.007,16,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018070312,0.002,0.3,0.016,0.005,17,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070313,0.002,0.3,0.019,0.004,15,9,광주 동구 서남로 1
광주 동구,324115,서석동,2018070314,0.002,0.3,0.021,0.003,14,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018070315,0.002,0.3,0.021,0.005,12,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070316,0.002,0.3,0.023,0.005,12,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070317,0.002,0.3,0.021,0.005,13,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018070318,0.002,0.3,0.018,0.006,18,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070319,0.002,0.4,0.013,0.013,10,9,광주 동구 서남로 1
광주 동구,324115,서석동,2018070320,0.002,0.4,0.014,0.012,18,9,광주 동구 서남로 1
광주 동구,324115,서석동,2018070321,0.002,0.4,0.015,0.009,13,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070322,0.002,0.3,0.012,0.007,18,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018070323,0.002,0.3,0.011,0.007,15,9,광주 동구 서남로 1
광주 동구,324115,서석동,2018070324,0.002,0.3,0.012,0.005,18,9,광주 동구 서남로 1
광주 동구,324115,서석동,2018070401,0.002,0.4,0.011,0.005,12,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070402,0.002,0.4,0.008,0.008,17,9,광주 동구 서남로 1
광주 동구,324115,서석동,2018070403,0.003,0.3,0.009,0.006,12,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018070404,0.002,0.3,0.007,0.007,15,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070405,0.002,0.4,0.004,0.008,17,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070406,0.002,0.3,0.004,0.007,15,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018070407,0.002,0.4,0.005,0.008,19,9,광주 동구 서남로 1
광주 동구,324115,서석동,2018070408,0.002,0.4,0.009,0.012,20,9,광주 동구 서남로 1
광주 동구,324115,서석동,2018070409,0.002,0.4,0.016,0.009,29,17,광주 동구 서남로 1
광주 동구,324115,서석동,2018070410,0.003,0.4,0.022,0.011,35,23,광주 동구 서남로 1
광주 동구,324115,서석동,2018070411,0.002,0.4,0.031,0.009,28,20,광주 동구 서남로 1
광주 동구,324115,서석동,2018070412,0.002,0.4,0.033,0.01,26,20,광주 동구 서남로 1
광주 동구,324115,서석동,2018070413,0.002,0.4,0.031,0.007,26,17,광주 동구 서남로 1
광주 동구,324115,서석동,2018070414,0.002,0.4,0.031,0.007,27,15,광주 동구 서남로 1
광주 동구,324115,서석동,2018070415,0.002,0.4,0.029,0.01,30,20,광주 동구 서남로 1
광주 동구,324115,서석동,2018070416,0.002,0.4,0.026,0.009,29,16,광주 동구 서남로 1
광주 동구,324115,서석동,2018070417,0.002,0.3,0.022,0.007,22,16,광주 동구 서남로 1
광주 동구,324115,서석동,2018070418,0.002,0.3,0.018,0.01,17,14,광주 동구 서남로 1
광주 동구,324115,서석동,2018070419,0.003,0.4,0.014,0.015,19,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070420,0.002,0.3,0.012,0.01,17,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070421,0.003,0.3,0.008,0.01,15,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070422,0.003,0.3,0.006,0.01,16,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018070423,0.003,0.3,0.004,0.011,18,14,광주 동구 서남로 1
광주 동구,324115,서석동,2018070424,0.002,0.4,0.003,0.01,22,14,광주 동구 서남로 1
광주 동구,324115,서석동,2018070501,0.002,0.3,0.003,0.009,22,15,광주 동구 서남로 1
광주 동구,324115,서석동,2018070502,0.002,0.3,0.003,0.007,25,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018070503,0.002,0.3,0.003,0.005,24,14,광주 동구 서남로 1
광주 동구,324115,서석동,2018070504,0.002,0.3,0.003,0.005,18,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018070505,0.002,0.3,0.002,0.007,18,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070506,0.002,0.3,0.001,0.005,16,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018070507,0.002,0.4,0.001,0.005,17,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070508,0.002,0.4,0.002,0.006,24,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018070509,0.002,0.4,0.002,0.009,19,14,광주 동구 서남로 1
광주 동구,324115,서석동,2018070510,0.002,0.4,0.003,0.009,19,14,광주 동구 서남로 1
광주 동구,324115,서석동,2018070511,0.002,0.3,0.007,0.006,18,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018070512,0.002,0.3,0.011,0.008,18,14,광주 동구 서남로 1
광주 동구,324115,서석동,2018070513,,,,,15,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070514,0.002,0.4,0.019,0.01,,,광주 동구 서남로 1
광주 동구,324115,서석동,2018070515,0.002,0.3,0.022,0.007,13,7,광주 동구 서남로 1
광주 동구,324115,서석동,2018070516,0.002,0.3,0.02,0.008,17,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070517,0.002,0.4,0.026,0.009,19,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070518,0.003,0.4,0.031,0.01,17,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070519,0.003,0.5,0.03,0.013,26,18,광주 동구 서남로 1
광주 동구,324115,서석동,2018070520,0.005,0.6,0.028,0.015,28,17,광주 동구 서남로 1
광주 동구,324115,서석동,2018070521,0.005,0.5,0.025,0.013,39,28,광주 동구 서남로 1
광주 동구,324115,서석동,2018070522,0.005,0.4,0.023,0.011,39,26,광주 동구 서남로 1
광주 동구,324115,서석동,2018070523,0.004,0.4,0.021,0.012,33,27,광주 동구 서남로 1
광주 동구,324115,서석동,2018070524,0.004,0.4,0.02,0.013,39,28,광주 동구 서남로 1
광주 동구,324115,서석동,2018070601,0.003,0.5,0.017,0.014,35,29,광주 동구 서남로 1
광주 동구,324115,서석동,2018070602,0.003,0.4,0.018,0.011,38,27,광주 동구 서남로 1
광주 동구,324115,서석동,2018070603,0.004,0.4,0.019,0.01,36,28,광주 동구 서남로 1
광주 동구,324115,서석동,2018070604,0.004,0.4,0.019,0.01,32,25,광주 동구 서남로 1
광주 동구,324115,서석동,2018070605,0.004,0.5,0.017,0.01,37,29,광주 동구 서남로 1
광주 동구,324115,서석동,2018070606,0.003,0.5,0.012,0.011,32,29,광주 동구 서남로 1
광주 동구,324115,서석동,2018070607,0.003,0.4,0.013,0.011,37,28,광주 동구 서남로 1
광주 동구,324115,서석동,2018070608,0.002,0.4,0.012,0.011,27,18,광주 동구 서남로 1
광주 동구,324115,서석동,2018070609,0.002,0.4,0.009,0.015,27,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070610,0.002,0.9,0.005,0.02,23,14,광주 동구 서남로 1
광주 동구,324115,서석동,2018070611,0.002,0.9,0.007,0.02,24,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018070612,0.002,0.7,0.008,0.019,22,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018070613,0.002,0.4,0.013,0.012,18,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018070614,0.002,0.4,0.014,0.011,14,7,광주 동구 서남로 1
광주 동구,324115,서석동,2018070615,0.002,0.3,0.018,0.008,20,6,광주 동구 서남로 1
광주 동구,324115,서석동,2018070616,0.002,0.3,0.021,0.009,13,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070617,0.002,0.3,0.022,0.009,13,9,광주 동구 서남로 1
광주 동구,324115,서석동,2018070618,0.002,0.3,0.023,0.008,12,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018070619,0.002,0.4,0.018,0.01,10,5,광주 동구 서남로 1
광주 동구,324115,서석동,2018070620,0.002,0.3,0.018,0.008,12,5,광주 동구 서남로 1
광주 동구,324115,서석동,2018070621,0.002,0.3,0.016,0.008,13,9,광주 동구 서남로 1
광주 동구,324115,서석동,2018070622,0.002,0.3,0.017,0.006,17,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018070623,0.002,0.3,0.017,0.007,13,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018070624,0.002,0.3,0.017,0.006,13,7,광주 동구 서남로 1
광주 동구,324115,서석동,2018070701,0.002,0.3,0.017,0.005,17,6,광주 동구 서남로 1
광주 동구,324115,서석동,2018070702,0.002,0.3,0.017,0.005,13,6,광주 동구 서남로 1
광주 동구,324115,서석동,2018070703,0.002,0.3,0.017,0.005,10,5,광주 동구 서남로 1
광주 동구,324115,서석동,2018070704,0.002,0.3,0.017,0.004,12,5,광주 동구 서남로 1
광주 동구,324115,서석동,2018070705,0.002,0.3,0.014,0.005,14,5,광주 동구 서남로 1
광주 동구,324115,서석동,2018070706,0.002,0.3,0.006,0.008,16,7,광주 동구 서남로 1
광주 동구,324115,서석동,2018070707,0.002,0.3,0.008,0.006,21,7,광주 동구 서남로 1
광주 동구,324115,서석동,2018070708,0.002,0.3,0.014,0.005,22,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018070709,0.002,0.3,0.017,0.005,20,7,광주 동구 서남로 1
광주 동구,324115,서석동,2018070710,0.002,0.4,0.018,0.008,17,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018070711,0.002,0.4,0.021,0.009,16,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070712,0.002,0.3,0.026,0.006,18,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018070713,0.002,0.3,0.028,0.004,16,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018070714,0.002,0.3,0.028,0.005,17,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070715,0.002,0.3,0.032,0.01,18,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018070716,0.002,0.3,0.035,0.008,25,8,광주 동구 서남로 1
광주 동구,324115,서석동,2018070717,0.002,0.3,0.03,0.007,17,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070718,0.004,0.4,0.039,0.009,18,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018070719,0.004,0.4,0.04,0.009,21,15,광주 동구 서남로 1
광주 동구,324115,서석동,2018070720,0.005,0.5,0.038,0.009,25,12,광주 동구 서남로 1
광주 동구,324115,서석동,2018070721,0.005,0.5,0.03,0.01,26,14,광주 동구 서남로 1
광주 동구,324115,서석동,2018070722,0.005,0.5,0.025,0.011,24,16,광주 동구 서남로 1
광주 동구,324115,서석동,2018070723,0.004,0.4,0.024,0.011,25,16,광주 동구 서남로 1
광주 동구,324115,서석동,2018070724,0.003,0.4,0.024,0.008,23,14,광주 동구 서남로 1
광주 동구,324115,서석동,2018070801,0.003,0.3,0.026,0.006,18,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070802,0.003,0.3,0.02,0.006,19,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070803,0.002,0.3,0.022,0.005,20,14,광주 동구 서남로 1
광주 동구,324115,서석동,2018070804,0.003,0.3,0.021,0.005,21,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070805,0.002,0.3,0.017,0.005,23,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018070806,0.003,0.4,0.015,0.008,18,9,광주 동구 서남로 1
광주 동구,324115,서석동,2018070807,0.002,0.4,0.011,0.01,23,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018070808,0.003,0.4,0.011,0.012,24,16,광주 동구 서남로 1
광주 동구,324115,서석동,2018070809,0.003,0.4,0.016,0.009,22,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070810,0.002,0.3,0.02,0.006,26,14,광주 동구 서남로 1
광주 동구,324115,서석동,2018070811,0.002,0.4,0.024,0.008,20,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018070812,0.002,0.4,0.03,0.009,20,16,광주 동구 서남로 1
광주 동구,324115,서석동,2018070813,0.002,0.3,0.034,0.008,24,16,광주 동구 서남로 1
광주 동구,324115,서석동,2018070814,0.002,0.3,0.031,0.006,20,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018070815,0.002,0.3,0.031,0.006,12,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070816,0.002,0.3,0.035,0.005,12,9,광주 동구 서남로 1
광주 동구,324115,서석동,2018070817,0.003,0.4,0.038,0.006,15,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070818,0.003,0.4,0.042,0.006,20,11,광주 동구 서남로 1
광주 동구,324115,서석동,2018070819,0.005,0.5,0.037,0.009,20,13,광주 동구 서남로 1
광주 동구,324115,서석동,2018070820,0.004,0.6,0.03,0.01,27,19,광주 동구 서남로 1
광주 동구,324115,서석동,2018070821,0.004,0.6,0.024,0.012,31,22,광주 동구 서남로 1
광주 동구,324115,서석동,2018070822,0.004,0.6,0.022,0.013,35,21,광주 동구 서남로 1
광주 동구,324115,서석동,2018070823,0.004,0.5,0.022,0.011,35,24,광주 동구 서남로 1
광주 동구,324115,서석동,2018070824,0.003,0.4,0.025,0.008,29,21,광주 동구 서남로 1
광주 동구,324115,서석동,2018070901,0.003,0.4,0.022,0.007,26,21,광주 동구 서남로 1
광주 동구,324115,서석동,2018070902,0.003,0.4,0.022,0.007,23,19,광주 동구 서남로 1
광주 동구,324115,서석동,2018070903,0.002,0.4,0.021,0.007,26,10,광주 동구 서남로 1
광주 동구,324115,서석동,2018070904,0.002,0.4,0.02,0.007,26,19,광주 동구 서남로 1
광주 동구,324115,서석동,2018070905,0.002,0.3,0.021,0.006,21,8,광주 동구 서남로 1
